Chemin_image,Taille_image,Chemin_masque,Taille_masque
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_706.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_706.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_707.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_707.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_708.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_708.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_710.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_710.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_711.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_711.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_717.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_717.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_718.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_718.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_719.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_719.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_720.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_720.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_721.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_721.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_722.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_722.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_723.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_723.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_724.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_724.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_726.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_726.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_727.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_727.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_729.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_729.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_730.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_730.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_751.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_751.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_752.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_752.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_753.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_753.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_754.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_754.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_755.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_755.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_756.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_756.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_757.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_757.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_761.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_761.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_762.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_762.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_763.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_763.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_765.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_765.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_766.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_766.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_767.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_767.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_768.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_768.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_769.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_769.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_770.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_770.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_779.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_779.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_780.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_780.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_781.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_781.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_782.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_782.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_783.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_783.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_784.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_784.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4317.mp4)_s_0_f_479.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4317.mp4)_s_0_f_479.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4317.mp4)_s_0_f_492.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4317.mp4)_s_0_f_492.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4317.mp4)_s_0_f_505.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4317.mp4)_s_0_f_505.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4317.mp4)_s_0_f_518.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4317.mp4)_s_0_f_518.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4317.mp4)_s_0_f_531.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4317.mp4)_s_0_f_531.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4317.mp4)_s_0_f_544.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4317.mp4)_s_0_f_544.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_643.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_643.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_668.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_668.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_692.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_692.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_709.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_709.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_728.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_728.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_786.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_786.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_787.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_787.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_788.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_788.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_789.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_789.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_790.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_790.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_791.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_791.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_792.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_792.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_793.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_793.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_794.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_794.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_795.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_795.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_796.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_796.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_797.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_797.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_799.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_799.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_800.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_800.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_801.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_801.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_802.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_802.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_803.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_803.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_804.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_804.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_805.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_805.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_806.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_806.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_807.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_807.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_808.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_808.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_809.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_809.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_810.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_810.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_812.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_812.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_813.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_813.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_814.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_814.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_815.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_815.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_816.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_816.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_817.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_817.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_818.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_818.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_819.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_819.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_820.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_820.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_821.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_821.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_822.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_822.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_823.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_823.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_825.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_825.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_826.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_826.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_827.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_827.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_828.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_828.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_829.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_829.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_830.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_830.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_831.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_831.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_832.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_832.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_833.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_833.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_834.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_834.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_835.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_835.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_836.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_836.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_838.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_838.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_839.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_839.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_142_v_(video_4321.mp4)_s_0_f_840.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_142_v_(video_4321.mp4)_s_0_f_840.png,"(640, 360)"
